id,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,latitude,longitude,precisao,altitude,fonte_geografica
GEO001025,ALAMEDA,DAS FLORES,4123,JARDIM,Rio de Janeiro,RJ,-22.91553,-43.175583,BAIXA,499,GOOGLE
GEO001026,ALAMEDA,CONDE DA BOA VISTA,1849,DERBY,Recife,PE,-8.05553,-34.888237,MEDIA,300,GOOGLE
GEO001027,AVENIDA,AGAMENON MAGALHAES,504,DERBY,Recife,PE,-8.049557,-34.889852,MEDIA,651,GOOGLE
GEO001028,LARGO,BAHIA,1167,CENTRO,Belo Horizonte,MG,-19.918072,-43.936014,ALTA,891,IBGE
GEO001029,AVENIDA,DO COMERCIO,2653,SAO JOSE,Recife,PE,-8.05991,-34.875098,ALTA,508,IBGE
GEO001030,ESTRADA,DO OUVIDOR,3771,CENTRO,Rio de Janeiro,RJ,-22.91158,-43.165842,BAIXA,862,GOOGLE
GEO001031,LARGO,AFONSO PENA,3580,CENTRO,Belo Horizonte,MG,-19.921802,-43.933694,BAIXA,39,OSM
GEO001032,AVENIDA,BOA VIAGEM,2066,BOA VIAGEM,Recife,PE,-8.118926,-34.906025,ALTA,608,GOOGLE
GEO001033,AVENIDA,DO OUVIDOR,3563,CENTRO,Rio de Janeiro,RJ,-22.902847,-43.172687,ALTA,38,OSM
GEO001034,PRAÇA,BORGES DE MEDEIROS,53,CENTRO,Porto Alegre,RS,-30.035019,-51.230928,ALTA,926,IBGE
GEO001035,PRAÇA,RIO BRANCO,2998,CENTRO,Rio de Janeiro,RJ,-22.903144,-43.175562,MEDIA,599,OSM
GEO001036,ESTRADA,PAULISTA,2117,BELA VISTA,São Paulo,SP,-23.561687,-46.656627,MEDIA,187,GOOGLE
GEO001037,ESTRADA,CONSOLACAO,1042,CONSOLACAO,São Paulo,SP,-23.549514,-46.659928,MEDIA,629,IBGE
GEO001038,ALAMEDA,MARQUES DE ITU,688,VILA BUARQUE,São Paulo,SP,-23.540966,-46.642564,BAIXA,382,IBGE
GEO001039,LARGO,RIO BRANCO,3294,CENTRO,Rio de Janeiro,RJ,-22.910019,-43.166245,BAIXA,244,OSM
GEO001040,AVENIDA,EIXO MONUMENTAL,2596,ASA NORTE,Brasília,DF,-15.799457,-47.875757,BAIXA,493,GOOGLE
GEO001041,PRAÇA,DO OUVIDOR,3567,CENTRO,Rio de Janeiro,RJ,-22.902361,-43.173752,MEDIA,441,OSM
GEO001042,VIELA,CONSOLACAO,918,CONSOLACAO,São Paulo,SP,-23.549938,-46.659996,ALTA,496,OSM
GEO001043,RUA,SAO JOAO,4117,REPUBLICA,São Paulo,SP,-23.546087,-46.642935,ALTA,25,OSM
GEO001044,TRAVESSA,DO COMERCIO,4345,SAO JOSE,Recife,PE,-8.060045,-34.875074,ALTA,451,IBGE
GEO001045,VIELA,W3 SUL,1106,ASA SUL,Brasília,DF,-15.784932,-47.887531,BAIXA,799,OSM
GEO001046,ALAMEDA,QUINZE DE NOVEMBRO,463,CENTRO,São Paulo,SP,-23.550605,-46.633336,ALTA,328,GOOGLE
GEO001047,RUA,DO COMERCIO,4585,SAO JOSE,Recife,PE,-8.067863,-34.883081,BAIXA,668,IBGE
GEO001048,RUA,AFONSO PENA,2152,CENTRO,Belo Horizonte,MG,-19.915741,-43.929558,BAIXA,540,OSM
GEO001049,PRAÇA,AFONSO PENA,2159,CENTRO,Belo Horizonte,MG,-19.925308,-43.924978,BAIXA,278,OSM
GEO001050,TRAVESSA,DO OUVIDOR,4454,CENTRO,Rio de Janeiro,RJ,-22.901798,-43.17286,MEDIA,637,GOOGLE
GEO001051,LARGO,QUINZE DE NOVEMBRO,422,CENTRO,São Paulo,SP,-23.551013,-46.633393,MEDIA,542,OSM
GEO001052,RUA,DOS ANDRADAS,2755,CENTRO,Porto Alegre,RS,-30.035416,-51.231501,MEDIA,804,GOOGLE
GEO001053,PRAÇA,OSWALDO CRUZ,3216,BOTAFOGO,Rio de Janeiro,RJ,-22.947025,-43.193825,BAIXA,641,IBGE
GEO001054,AVENIDA,AGAMENON MAGALHAES,2955,DERBY,Recife,PE,-8.050072,-34.889922,ALTA,798,IBGE
GEO001055,PRAÇA,BRIGADEIRO FARIA LIMA,432,ITAM BIBI,São Paulo,SP,-23.583743,-46.68928,MEDIA,443,GOOGLE
GEO001056,PRAÇA,OSWALDO CRUZ,239,BOTAFOGO,Rio de Janeiro,RJ,-22.959584,-43.189774,BAIXA,369,GOOGLE
GEO001057,LARGO,CONDE DA BOA VISTA,3508,DERBY,Recife,PE,-8.054924,-34.887851,MEDIA,845,GOOGLE
GEO001058,TRAVESSA,DOS ANDRADAS,4782,CENTRO,Porto Alegre,RS,-30.038554,-51.235225,BAIXA,472,IBGE
GEO001059,RUA,SETEMBRO,1563,CENTRO,Rio de Janeiro,RJ,-22.905083,-43.176942,ALTA,794,GOOGLE
GEO001060,RUA,DO COMERCIO,4854,SAO JOSE,Recife,PE,-8.060072,-34.875015,ALTA,800,IBGE
GEO001061,LARGO,VINTE E TRES DE MAIO,584,LIBERDADE,São Paulo,SP,-23.54505,-46.64197,ALTA,172,GOOGLE
GEO001062,AVENIDA,RIO BRANCO,609,CENTRO,Rio de Janeiro,RJ,-22.913016,-43.176263,BAIXA,426,OSM
GEO001063,TRAVESSA,URUGUAIANA,3973,CENTRO,Rio de Janeiro,RJ,-22.900902,-43.173914,ALTA,111,GOOGLE
GEO001064,TRAVESSA,BRIGADEIRO FARIA LIMA,61,ITAM BIBI,São Paulo,SP,-23.589133,-46.680066,BAIXA,378,OSM
GEO001065,TRAVESSA,PAULISTA,4021,BELA VISTA,São Paulo,SP,-23.561458,-46.656522,ALTA,819,OSM
GEO001066,ESTRADA,REBOUCAS,4219,PINHEIROS,São Paulo,SP,-23.560734,-46.679394,MEDIA,426,GOOGLE
GEO001067,VIELA,BOA VIAGEM,4526,BOA VIAGEM,Recife,PE,-8.118479,-34.906932,MEDIA,674,GOOGLE
GEO001068,RUA,BOAVISTA,258,BOA VIAGEM,Recife,PE,-8.122794,-34.905877,BAIXA,673,IBGE
GEO001069,TRAVESSA,DA AURORA,4461,BOA VISTA,Recife,PE,-8.063062,-34.881255,MEDIA,913,IBGE
GEO001070,AVENIDA,OSWALDO CRUZ,2573,BOTAFOGO,Rio de Janeiro,RJ,-22.949963,-43.189903,ALTA,764,GOOGLE
GEO001071,LARGO,BOAVISTA,4428,BOA VIAGEM,Recife,PE,-8.117286,-34.897772,BAIXA,464,IBGE
GEO001072,AVENIDA,VINTE E TRES DE MAIO,2311,LIBERDADE,São Paulo,SP,-23.537574,-46.649711,BAIXA,685,OSM
GEO001073,ALAMEDA,PRIMEIRO DE MARÇO,2221,CENTRO,Rio de Janeiro,RJ,-22.903815,-43.175807,MEDIA,608,GOOGLE
GEO001074,ALAMEDA,BOAVISTA,906,BOA VIAGEM,Recife,PE,-8.120093,-34.906926,ALTA,416,GOOGLE
GEO001075,VIELA,CONDE DA BOA VISTA,1160,DERBY,Recife,PE,-8.055144,-34.887893,MEDIA,297,GOOGLE
GEO001076,PRAÇA,BOA VIAGEM,1925,BOA VIAGEM,Recife,PE,-8.121019,-34.906047,BAIXA,821,OSM
GEO001077,VIELA,BORGES DE MEDEIROS,3552,CENTRO,Porto Alegre,RS,-30.032586,-51.233956,BAIXA,613,GOOGLE
GEO001078,ESTRADA,ATLANTICA,1873,COPACABANA,Rio de Janeiro,RJ,-22.970543,-43.181627,MEDIA,238,GOOGLE
GEO001079,AVENIDA,EIXO MONUMENTAL,3506,ASA NORTE,Brasília,DF,-15.796024,-47.883906,ALTA,522,IBGE
GEO001080,AVENIDA,MARQUES DE ITU,4314,VILA BUARQUE,São Paulo,SP,-23.547807,-46.64423,MEDIA,164,OSM
GEO001081,TRAVESSA,EIXO MONUMENTAL,3309,ASA NORTE,Brasília,DF,-15.799297,-47.87519,BAIXA,675,IBGE
GEO001082,TRAVESSA,CONDE DA BOA VISTA,1645,DERBY,Recife,PE,-8.057785,-34.885401,BAIXA,79,IBGE
GEO001083,PRAÇA,REBOUCAS,3531,PINHEIROS,São Paulo,SP,-23.560911,-46.679921,ALTA,167,IBGE
GEO001084,ALAMEDA,BORGES DE MEDEIROS,3890,CENTRO,Porto Alegre,RS,-30.035387,-51.230044,MEDIA,591,IBGE
GEO001085,LARGO,REBOUCAS,1400,PINHEIROS,São Paulo,SP,-23.561055,-46.679976,ALTA,825,OSM
GEO001086,LARGO,PRIMEIRO DE MARÇO,3116,CENTRO,Rio de Janeiro,RJ,-22.899021,-43.168646,BAIXA,570,IBGE
GEO001087,ESTRADA,PAULISTA,2837,BELA VISTA,São Paulo,SP,-23.564576,-46.647559,BAIXA,970,OSM
GEO001088,TRAVESSA,VINTE E TRES DE MAIO,985,LIBERDADE,São Paulo,SP,-23.540897,-46.645718,BAIXA,697,IBGE
GEO001089,ALAMEDA,BORGES DE MEDEIROS,124,CENTRO,Porto Alegre,RS,-30.035385,-51.231452,MEDIA,886,OSM
GEO001090,TRAVESSA,BAHIA,4998,CENTRO,Belo Horizonte,MG,-19.917985,-43.936016,ALTA,763,GOOGLE
GEO001091,PRAÇA,BORGES DE MEDEIROS,3337,CENTRO,Porto Alegre,RS,-30.03503,-51.230857,MEDIA,868,GOOGLE
GEO001092,VIELA,OSWALDO CRUZ,1022,BOTAFOGO,Rio de Janeiro,RJ,-22.949952,-43.190047,ALTA,336,OSM
GEO001093,AVENIDA,PRIMEIRO DE MARÇO,4146,CENTRO,Rio de Janeiro,RJ,-22.906675,-43.179325,BAIXA,79,IBGE
GEO001094,ALAMEDA,URUGUAIANA,856,CENTRO,Rio de Janeiro,RJ,-22.900997,-43.174014,ALTA,318,GOOGLE
GEO001095,ALAMEDA,EIXO MONUMENTAL,50,ASA NORTE,Brasília,DF,-15.79531,-47.884826,MEDIA,462,IBGE
GEO001096,VIELA,OSWALDO CRUZ,2064,BOTAFOGO,Rio de Janeiro,RJ,-22.950039,-43.190035,ALTA,251,OSM
GEO001097,PRAÇA,BORGES DE MEDEIROS,1469,CENTRO,Porto Alegre,RS,-30.034936,-51.231024,ALTA,97,IBGE
GEO001098,VIELA,VINTE E TRES DE MAIO,895,LIBERDADE,São Paulo,SP,-23.536098,-46.632125,BAIXA,359,GOOGLE
GEO001099,TRAVESSA,DOS ANDRADAS,1539,CENTRO,Porto Alegre,RS,-30.033931,-51.230521,MEDIA,7,GOOGLE
GEO001100,TRAVESSA,RIO BRANCO,2189,CENTRO,Rio de Janeiro,RJ,-22.904172,-43.183624,BAIXA,633,IBGE
GEO001101,LARGO,DO OUVIDOR,912,CENTRO,Rio de Janeiro,RJ,-22.902814,-43.173574,MEDIA,980,OSM
GEO001102,PRAÇA,MARQUES DE ITU,833,VILA BUARQUE,São Paulo,SP,-23.549831,-46.648405,BAIXA,877,GOOGLE
GEO001103,PRAÇA,DA AURORA,4360,BOA VISTA,Recife,PE,-8.063273,-34.886746,BAIXA,562,IBGE
GEO001104,LARGO,ATLANTICA,1433,COPACABANA,Rio de Janeiro,RJ,-22.971536,-43.183066,MEDIA,889,OSM
GEO001105,RUA,W3 SUL,4384,ASA SUL,Brasília,DF,-15.794088,-47.882218,ALTA,70,GOOGLE
GEO001106,ALAMEDA,DO COMERCIO,4338,SAO JOSE,Recife,PE,-8.059573,-34.874042,MEDIA,667,IBGE
GEO001107,RUA,DAS FLORES,3733,JARDIM,Rio de Janeiro,RJ,-22.909553,-43.18023,MEDIA,256,IBGE
GEO001108,RUA,BOAVISTA,1935,BOA VIAGEM,Recife,PE,-8.129863,-34.903569,BAIXA,267,IBGE
GEO001109,AVENIDA,DA AURORA,4999,BOA VISTA,Recife,PE,-8.062998,-34.880932,ALTA,490,OSM
GEO001110,TRAVESSA,BRIGADEIRO FARIA LIMA,433,ITAM BIBI,São Paulo,SP,-23.584001,-46.689935,ALTA,244,IBGE
GEO001111,LARGO,URUGUAIANA,1502,CENTRO,Rio de Janeiro,RJ,-22.900944,-43.174056,ALTA,436,IBGE
GEO001112,RUA,BOA VIAGEM,2145,BOA VIAGEM,Recife,PE,-8.118917,-34.906023,ALTA,45,IBGE
GEO001113,RUA,BOAVISTA,2133,BOA VIAGEM,Recife,PE,-8.120029,-34.907035,ALTA,144,GOOGLE
GEO001114,VIELA,PAULISTA,2999,BELA VISTA,São Paulo,SP,-23.567278,-46.647192,BAIXA,835,GOOGLE
GEO001115,TRAVESSA,DA AURORA,4615,BOA VISTA,Recife,PE,-8.062946,-34.880931,ALTA,98,GOOGLE
GEO001116,PRAÇA,REBOUCAS,4813,PINHEIROS,São Paulo,SP,-23.56171,-46.680882,MEDIA,388,GOOGLE
GEO001117,RUA,OSWALDO CRUZ,4998,BOTAFOGO,Rio de Janeiro,RJ,-22.945868,-43.196873,BAIXA,261,OSM
GEO001118,PRAÇA,DO OUVIDOR,735,CENTRO,Rio de Janeiro,RJ,-22.898794,-43.180489,BAIXA,872,GOOGLE
GEO001119,ALAMEDA,DO COMERCIO,747,SAO JOSE,Recife,PE,-8.057701,-34.88322,BAIXA,204,IBGE
GEO001120,PRAÇA,AMAZONAS,3440,CENTRO,Belo Horizonte,MG,-19.926012,-43.932182,BAIXA,779,GOOGLE
GEO001121,PRAÇA,PAULISTA,2364,BELA VISTA,São Paulo,SP,-23.562318,-46.656674,MEDIA,552,IBGE
GEO001122,ESTRADA,QUINZE DE NOVEMBRO,1552,CENTRO,São Paulo,SP,-23.551113,-46.632606,MEDIA,623,OSM
GEO001123,PRAÇA,REBOUCAS,4696,PINHEIROS,São Paulo,SP,-23.560248,-46.679875,MEDIA,171,GOOGLE
GEO001124,PRAÇA,SETEMBRO,523,CENTRO,Rio de Janeiro,RJ,-22.905443,-43.177028,MEDIA,180,OSM
GEO001125,LARGO,VINTE E TRES DE MAIO,3756,LIBERDADE,São Paulo,SP,-23.545268,-46.642796,MEDIA,527,GOOGLE
GEO001126,PRAÇA,PROTASIO ALVES,3569,PETROPOLIS,Porto Alegre,RS,-30.042237,-51.232191,BAIXA,433,IBGE
GEO001127,LARGO,DA AURORA,478,BOA VISTA,Recife,PE,-8.062953,-34.881084,ALTA,130,IBGE
GEO001128,TRAVESSA,COPACABANA,1840,COPACABANA,Rio de Janeiro,RJ,-22.960688,-43.18514,BAIXA,804,OSM
GEO001129,ALAMEDA,CONSOLACAO,1463,CONSOLACAO,São Paulo,SP,-23.550426,-46.659977,MEDIA,844,IBGE
GEO001130,ALAMEDA,BOAVISTA,2717,BOA VIAGEM,Recife,PE,-8.119872,-34.906947,MEDIA,643,GOOGLE
GEO001131,VIELA,BRIGADEIRO FARIA LIMA,4263,ITAM BIBI,São Paulo,SP,-23.580137,-46.69276,BAIXA,380,IBGE
GEO001132,TRAVESSA,SAO JOAO,295,REPUBLICA,São Paulo,SP,-23.545912,-46.642962,ALTA,954,OSM
GEO001133,ESTRADA,BOAVISTA,525,BOA VIAGEM,Recife,PE,-8.120002,-34.906964,ALTA,293,GOOGLE
GEO001134,VIELA,DO COMERCIO,175,SAO JOSE,Recife,PE,-8.055525,-34.872194,BAIXA,828,GOOGLE
GEO001135,ALAMEDA,SETEMBRO,3853,CENTRO,Rio de Janeiro,RJ,-22.905048,-43.177358,MEDIA,912,IBGE
GEO001136,RUA,PRESIDENTE VARGAS,4470,CENTRO,Rio de Janeiro,RJ,-22.8978,-43.187222,BAIXA,218,IBGE
GEO001137,ESTRADA,DAS FLORES,1471,JARDIM,Rio de Janeiro,RJ,-22.917202,-43.178357,BAIXA,984,IBGE
GEO001138,AVENIDA,CONDE DA BOA VISTA,1466,DERBY,Recife,PE,-8.054807,-34.888551,MEDIA,195,IBGE
GEO001139,PRAÇA,SETEMBRO,2125,CENTRO,Rio de Janeiro,RJ,-22.904048,-43.176129,MEDIA,419,IBGE
GEO001140,ESTRADA,BRIGADEIRO FARIA LIMA,3379,ITAM BIBI,São Paulo,SP,-23.591448,-46.694101,BAIXA,327,OSM
GEO001141,LARGO,REBOUCAS,872,PINHEIROS,São Paulo,SP,-23.570273,-46.683563,BAIXA,854,GOOGLE
GEO001142,LARGO,AGAMENON MAGALHAES,4453,DERBY,Recife,PE,-8.049899,-34.88938,MEDIA,784,GOOGLE
GEO001143,AVENIDA,RIO BRANCO,2892,CENTRO,Rio de Janeiro,RJ,-22.904058,-43.175015,ALTA,305,OSM
GEO001144,TRAVESSA,QUINZE DE NOVEMBRO,1433,CENTRO,São Paulo,SP,-23.552655,-46.636554,BAIXA,812,OSM
GEO001145,VIELA,VINTE E TRES DE MAIO,333,LIBERDADE,São Paulo,SP,-23.544957,-46.641936,ALTA,576,IBGE
GEO001146,AVENIDA,REBOUCAS,288,PINHEIROS,São Paulo,SP,-23.561834,-46.68009,MEDIA,180,GOOGLE
GEO001147,AVENIDA,REBOUCAS,2901,PINHEIROS,São Paulo,SP,-23.561323,-46.680092,MEDIA,961,GOOGLE
GEO001148,LARGO,EIXO MONUMENTAL,3581,ASA NORTE,Brasília,DF,-15.795974,-47.884099,ALTA,186,OSM
GEO001149,PRAÇA,CONSOLACAO,3519,CONSOLACAO,São Paulo,SP,-23.549903,-46.659983,ALTA,14,GOOGLE
GEO001150,VIELA,W3 NORTE,4169,ASA NORTE,Brasília,DF,-15.79498,-47.883025,ALTA,493,OSM
GEO001151,VIELA,EIXO MONUMENTAL,4059,ASA NORTE,Brasília,DF,-15.795861,-47.883787,MEDIA,222,OSM
GEO001152,AVENIDA,W3 SUL,4666,ASA SUL,Brasília,DF,-15.79409,-47.882196,ALTA,297,OSM
GEO001153,LARGO,EIXO MONUMENTAL,2236,ASA NORTE,Brasília,DF,-15.796065,-47.883907,ALTA,85,GOOGLE
GEO001154,RUA,DO OUVIDOR,1164,CENTRO,Rio de Janeiro,RJ,-22.902806,-43.172855,ALTA,868,GOOGLE
GEO001155,VIELA,BOA VIAGEM,1784,BOA VIAGEM,Recife,PE,-8.119033,-34.906059,ALTA,900,GOOGLE
GEO001156,RUA,DOS ANDRADAS,1070,CENTRO,Porto Alegre,RS,-30.032631,-51.232388,BAIXA,444,OSM
GEO001157,VIELA,PROTASIO ALVES,4367,PETROPOLIS,Porto Alegre,RS,-30.029333,-51.236628,BAIXA,71,GOOGLE
GEO001158,VIELA,RIO BRANCO,1324,CENTRO,Rio de Janeiro,RJ,-22.903958,-43.174961,ALTA,363,IBGE
GEO001159,ALAMEDA,RIO BRANCO,2074,CENTRO,Rio de Janeiro,RJ,-22.903943,-43.174913,ALTA,751,GOOGLE
GEO001160,ALAMEDA,CONDE DA BOA VISTA,1647,DERBY,Recife,PE,-8.055032,-34.888012,ALTA,67,IBGE
GEO001161,TRAVESSA,ATLANTICA,451,COPACABANA,Rio de Janeiro,RJ,-22.971397,-43.182207,ALTA,42,OSM
GEO001162,PRAÇA,EIXO MONUMENTAL,4490,ASA NORTE,Brasília,DF,-15.796973,-47.890219,BAIXA,339,GOOGLE
GEO001163,ALAMEDA,W3 SUL,1670,ASA SUL,Brasília,DF,-15.794229,-47.88227,ALTA,283,GOOGLE
GEO001164,ESTRADA,BOAVISTA,831,BOA VIAGEM,Recife,PE,-8.119586,-34.906069,MEDIA,561,IBGE
GEO001165,RUA,AMAZONAS,3476,CENTRO,Belo Horizonte,MG,-19.907621,-43.944902,BAIXA,639,IBGE
GEO001166,AVENIDA,PROTASIO ALVES,4519,PETROPOLIS,Porto Alegre,RS,-30.040549,-51.228934,BAIXA,893,IBGE
GEO001167,PRAÇA,PRIMEIRO DE MARÇO,1017,CENTRO,Rio de Janeiro,RJ,-22.910923,-43.185957,BAIXA,806,GOOGLE
GEO001168,PRAÇA,OSWALDO CRUZ,117,BOTAFOGO,Rio de Janeiro,RJ,-22.949959,-43.189965,ALTA,490,OSM
GEO001169,ESTRADA,VINTE E TRES DE MAIO,4927,LIBERDADE,São Paulo,SP,-23.544182,-46.641433,MEDIA,260,OSM
GEO001170,ESTRADA,COPACABANA,1408,COPACABANA,Rio de Janeiro,RJ,-22.970096,-43.185359,MEDIA,273,GOOGLE
GEO001171,ESTRADA,BRIGADEIRO FARIA LIMA,2338,ITAM BIBI,São Paulo,SP,-23.58398,-46.689955,ALTA,13,GOOGLE
GEO001172,ESTRADA,SAO JOAO,2077,REPUBLICA,São Paulo,SP,-23.536913,-46.643929,BAIXA,724,IBGE
GEO001173,ESTRADA,VINTE E TRES DE MAIO,3010,LIBERDADE,São Paulo,SP,-23.544914,-46.64196,ALTA,842,OSM
GEO001174,PRAÇA,AGAMENON MAGALHAES,1522,DERBY,Recife,PE,-8.049994,-34.890646,MEDIA,582,GOOGLE
GEO001175,AVENIDA,PRESIDENTE VARGAS,1356,CENTRO,Rio de Janeiro,RJ,-22.905433,-43.177462,MEDIA,399,IBGE
GEO001176,ALAMEDA,PRIMEIRO DE MARÇO,1308,CENTRO,Rio de Janeiro,RJ,-22.902979,-43.176002,ALTA,165,OSM
GEO001177,LARGO,DO OUVIDOR,4809,CENTRO,Rio de Janeiro,RJ,-22.902757,-43.172743,ALTA,366,OSM
GEO001178,PRAÇA,PRESIDENTE VARGAS,635,CENTRO,Rio de Janeiro,RJ,-22.906317,-43.178574,MEDIA,120,IBGE
GEO001179,RUA,BAHIA,1109,CENTRO,Belo Horizonte,MG,-19.917209,-43.936522,MEDIA,612,OSM
GEO001180,RUA,DOS ANDRADAS,4354,CENTRO,Porto Alegre,RS,-30.03476,-51.230527,ALTA,478,GOOGLE
GEO001181,PRAÇA,DOS ANDRADAS,4509,CENTRO,Porto Alegre,RS,-30.034668,-51.230616,ALTA,88,GOOGLE
GEO001182,ESTRADA,BORGES DE MEDEIROS,291,CENTRO,Porto Alegre,RS,-30.035035,-51.231052,ALTA,25,OSM
GEO001183,TRAVESSA,DO OUVIDOR,1527,CENTRO,Rio de Janeiro,RJ,-22.902627,-43.172162,MEDIA,278,GOOGLE
GEO001184,ALAMEDA,BAHIA,551,CENTRO,Belo Horizonte,MG,-19.918086,-43.93608,ALTA,93,IBGE
GEO001185,TRAVESSA,AFONSO PENA,4999,CENTRO,Belo Horizonte,MG,-19.911656,-43.930597,BAIXA,161,GOOGLE
GEO001186,VIELA,SETEMBRO,3542,CENTRO,Rio de Janeiro,RJ,-22.905026,-43.176923,ALTA,18,IBGE
GEO001187,TRAVESSA,DAS FLORES,2550,JARDIM,Rio de Janeiro,RJ,-22.91765,-43.188479,BAIXA,840,OSM
GEO001188,PRAÇA,DO COMERCIO,1606,SAO JOSE,Recife,PE,-8.060136,-34.875824,MEDIA,410,OSM
GEO001189,VIELA,MARQUES DE ITU,1604,VILA BUARQUE,São Paulo,SP,-23.546951,-46.64404,ALTA,172,GOOGLE
GEO001190,ESTRADA,QUINZE DE NOVEMBRO,1742,CENTRO,São Paulo,SP,-23.550146,-46.632647,MEDIA,523,IBGE
GEO001191,ESTRADA,BOA VIAGEM,4880,BOA VIAGEM,Recife,PE,-8.117637,-34.901759,BAIXA,610,GOOGLE
GEO001192,PRAÇA,AFONSO PENA,3590,CENTRO,Belo Horizonte,MG,-19.916567,-43.933447,MEDIA,226,GOOGLE
GEO001193,ESTRADA,DA AURORA,978,BOA VISTA,Recife,PE,-8.063076,-34.871414,BAIXA,396,OSM
GEO001194,RUA,SAO JOAO,3549,REPUBLICA,São Paulo,SP,-23.546071,-46.642914,ALTA,967,GOOGLE
GEO001195,PRAÇA,COPACABANA,2302,COPACABANA,Rio de Janeiro,RJ,-22.970038,-43.184904,ALTA,515,IBGE
GEO001196,RUA,CONSOLACAO,3708,CONSOLACAO,São Paulo,SP,-23.550079,-46.660061,ALTA,509,GOOGLE
GEO001197,TRAVESSA,DAS FLORES,2207,JARDIM,Rio de Janeiro,RJ,-22.910049,-43.179927,ALTA,691,OSM
GEO001198,ESTRADA,DA AURORA,3117,BOA VISTA,Recife,PE,-8.065063,-34.874577,BAIXA,423,OSM
GEO001199,ESTRADA,MARQUES DE ITU,3805,VILA BUARQUE,São Paulo,SP,-23.555517,-46.635776,BAIXA,415,IBGE
GEO001200,PRAÇA,NOVE DE JULHO,2334,REPUBLICA,São Paulo,SP,-23.544027,-46.640981,MEDIA,967,IBGE
GEO001201,VIELA,DOS ANDRADAS,3923,CENTRO,Porto Alegre,RS,-30.034942,-51.230297,MEDIA,949,OSM
GEO001202,VIELA,QUINZE DE NOVEMBRO,4882,CENTRO,São Paulo,SP,-23.550101,-46.634298,MEDIA,806,OSM
GEO001203,TRAVESSA,RIO BRANCO,1689,CENTRO,Rio de Janeiro,RJ,-22.904002,-43.174945,ALTA,754,IBGE
GEO001204,ESTRADA,EIXO MONUMENTAL,776,ASA NORTE,Brasília,DF,-15.796066,-47.88391,ALTA,682,GOOGLE
GEO001205,AVENIDA,DOS ANDRADAS,4940,CENTRO,Porto Alegre,RS,-30.035581,-51.229843,MEDIA,289,OSM
GEO001206,PRAÇA,PRESIDENTE VARGAS,980,CENTRO,Rio de Janeiro,RJ,-22.906807,-43.179551,BAIXA,126,GOOGLE
GEO001207,RUA,AFONSO PENA,1711,CENTRO,Belo Horizonte,MG,-19.916501,-43.934791,MEDIA,707,OSM
GEO001208,VIELA,SETEMBRO,240,CENTRO,Rio de Janeiro,RJ,-22.897387,-43.170186,BAIXA,993,GOOGLE
GEO001209,LARGO,PROTASIO ALVES,4640,PETROPOLIS,Porto Alegre,RS,-30.037921,-51.235863,BAIXA,86,GOOGLE
GEO001210,VIELA,DO OUVIDOR,3134,CENTRO,Rio de Janeiro,RJ,-22.894065,-43.170478,BAIXA,635,IBGE
GEO001211,ESTRADA,REBOUCAS,2764,PINHEIROS,São Paulo,SP,-23.559018,-46.671778,BAIXA,516,GOOGLE
GEO001212,RUA,BOAVISTA,3470,BOA VIAGEM,Recife,PE,-8.120062,-34.906937,ALTA,899,OSM
GEO001213,ALAMEDA,BRIGADEIRO FARIA LIMA,3954,ITAM BIBI,São Paulo,SP,-23.574795,-46.685311,BAIXA,80,OSM
GEO001214,RUA,QUINZE DE NOVEMBRO,1125,CENTRO,São Paulo,SP,-23.550615,-46.633239,ALTA,142,GOOGLE
GEO001215,PRAÇA,BRIGADEIRO FARIA LIMA,4697,ITAM BIBI,São Paulo,SP,-23.576557,-46.698053,BAIXA,703,GOOGLE
GEO001216,ESTRADA,URUGUAIANA,289,CENTRO,Rio de Janeiro,RJ,-22.901071,-43.174091,ALTA,209,GOOGLE
GEO001217,PRAÇA,IPIRANGA,4534,REPUBLICA,São Paulo,SP,-23.543055,-46.639992,ALTA,691,IBGE
GEO001218,AVENIDA,DA AURORA,865,BOA VISTA,Recife,PE,-8.062909,-34.880975,ALTA,634,OSM
GEO001219,LARGO,BORGES DE MEDEIROS,1996,CENTRO,Porto Alegre,RS,-30.035845,-51.237853,BAIXA,564,OSM
GEO001220,VIELA,TUPIS,3585,CENTRO,Belo Horizonte,MG,-19.919051,-43.937098,ALTA,564,OSM
GEO001221,ESTRADA,SAO JOAO,1067,REPUBLICA,São Paulo,SP,-23.54538,-46.642484,MEDIA,856,OSM
GEO001222,PRAÇA,AFONSO PENA,853,CENTRO,Belo Horizonte,MG,-19.916294,-43.933852,MEDIA,385,GOOGLE
GEO001223,LARGO,BOAVISTA,2219,BOA VIAGEM,Recife,PE,-8.11992,-34.907069,ALTA,23,IBGE
GEO001224,AVENIDA,DO COMERCIO,2535,SAO JOSE,Recife,PE,-8.050528,-34.873858,BAIXA,305,OSM
GEO001225,LARGO,PRIMEIRO DE MARÇO,1157,CENTRO,Rio de Janeiro,RJ,-22.902931,-43.175997,ALTA,64,IBGE
GEO001226,RUA,CONSOLACAO,39,CONSOLACAO,São Paulo,SP,-23.550525,-46.659706,MEDIA,599,OSM
GEO001227,ALAMEDA,PRIMEIRO DE MARÇO,690,CENTRO,Rio de Janeiro,RJ,-22.902006,-43.170904,BAIXA,77,OSM
