id,uid_base,tipo_logradouro,nome_logradouro,numero,bairro,cidade,uf,variacao,descricao_variacao
VAR000548,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,"estrada quinze de novembro, 4592",Minúsculas
VAR000549,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,"estrada quinze de novembro, 4592, perto do metrô",Com referência local
VAR000550,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,"estrada quinze de novembro, 4592, perto do metrô",Com referência local
VAR000551,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,estrada quinze de novembro 4592 centro,Sem pontuação
VAR000552,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,estrada quinze de novembro 4592 centro,Sem pontuação
VAR000553,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,"estrada quinze de novembro, 4592, ao lado da escola",Com referência local
VAR000554,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,"estrada quinze de novembro, 4592, ",Com referência local
VAR000555,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,"ESTRADA QUINZE DE NOVEMBRO, 4592, CENTRO",Formato completo
VAR000556,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,"estrada quinze de novembro, 4592",Abreviação com ponto
VAR000557,UID_QUINZE_DE_NOVEMBRO_0055,ESTRADA,QUINZE DE NOVEMBRO,4592,CENTRO,São Paulo,SP,"estrada quinze de novembro, 4592",Numeral por extenso
VAR000558,UID_PRIMEIRO_DE_MARÇO_0056,ESTRADA,PRIMEIRO DE MARÇO,4344,CENTRO,Rio de Janeiro,RJ,"estrada primeiro de março, 4344",Numeral por extenso
VAR000559,UID_PRIMEIRO_DE_MARÇO_0056,ESTRADA,PRIMEIRO DE MARÇO,4344,CENTRO,Rio de Janeiro,RJ,"estrada primeiro de março, 4344",Numeral romano
VAR000560,UID_PRIMEIRO_DE_MARÇO_0056,ESTRADA,PRIMEIRO DE MARÇO,4344,CENTRO,Rio de Janeiro,RJ,"estrada primeiro de março, 4344",Numeral romano
VAR000561,UID_PRIMEIRO_DE_MARÇO_0056,ESTRADA,PRIMEIRO DE MARÇO,4344,CENTRO,Rio de Janeiro,RJ,"ESTRADA PRIMEIRO DE MARÇO, 4344",Maiúsculas
VAR000562,UID_PRIMEIRO_DE_MARÇO_0056,ESTRADA,PRIMEIRO DE MARÇO,4344,CENTRO,Rio de Janeiro,RJ,"Estrada primeiro de março, 4344",Abreviação com ponto
VAR000563,UID_VINTE_E_TRES_DE_MAIO_0057,ESTRADA,VINTE E TRES DE MAIO,1732,LIBERDADE,São Paulo,SP,estrada vinte e tres de maio 1732 liberdade,Sem pontuação
VAR000564,UID_VINTE_E_TRES_DE_MAIO_0057,ESTRADA,VINTE E TRES DE MAIO,1732,LIBERDADE,São Paulo,SP,"ESTRADA VINTE E TRES DE MAIO, 1732, LIBERDADE",Formato completo
VAR000565,UID_VINTE_E_TRES_DE_MAIO_0057,ESTRADA,VINTE E TRES DE MAIO,1732,LIBERDADE,São Paulo,SP,"estrada vinte e tres de maio, 1732",Numeral romano
VAR000566,UID_VINTE_E_TRES_DE_MAIO_0057,ESTRADA,VINTE E TRES DE MAIO,1732,LIBERDADE,São Paulo,SP,"ESTRADA VINTE E TRES DE MAIO, 1732, LIBERDADE",Formato completo
VAR000567,UID_VINTE_E_TRES_DE_MAIO_0057,ESTRADA,VINTE E TRES DE MAIO,1732,LIBERDADE,São Paulo,SP,estrada vinte e tres de maio 1732 liberdade,Sem pontuação
VAR000568,UID_VINTE_E_TRES_DE_MAIO_0057,ESTRADA,VINTE E TRES DE MAIO,1732,LIBERDADE,São Paulo,SP,"ESTRADA VINTE E TRES DE MAIO, 1732",Maiúsculas
VAR000569,UID_VINTE_E_TRES_DE_MAIO_0057,ESTRADA,VINTE E TRES DE MAIO,1732,LIBERDADE,São Paulo,SP,"estrada vinte e tres de maio, 1732, ",Com complemento
VAR000570,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"largo reboucas, 1327, sala 10",Com complemento
VAR000571,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"largo reboucas, 1327",Minúsculas
VAR000572,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"LARGO reboucas, 1327",Abreviação com ponto
VAR000573,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"largo reboucas, 1327",Numeral por extenso
VAR000574,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"LARGO reboucas, 1327",Abreviação com ponto
VAR000575,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,largo reboucas 1327 pinheiros são paulo,Formato sequencial
VAR000576,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"largo reboucas, 1327",Numeral romano
VAR000577,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"LARGO reboucas, 1327",Abreviação com ponto
VAR000578,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,largo reboucas 1327 pinheiros são paulo,Formato sequencial
VAR000579,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,largo reboucas 1327 pinheiros são paulo,Formato sequencial
VAR000580,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"LARGO REBOUCAS, 1327",Maiúsculas
VAR000581,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,largo reboucas 1327 pinheiros são paulo,Formato sequencial
VAR000582,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"largo reboucas, 1327, loja 2",Com complemento
VAR000583,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"largo reboucas, 1327, ao lado da escola",Com referência local
VAR000584,UID_REBOUCAS_0058,LARGO,REBOUCAS,1327,PINHEIROS,São Paulo,SP,"LARGO REBOUCAS, 1327, PINHEIROS",Formato completo
VAR000585,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"rua da aurora, 2152, próximo ao mercado",Com referência local
VAR000586,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,rua da aurora 2152 boa vista recife,Formato sequencial
VAR000587,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"RUA DA AURORA, 2152, BOA VISTA",Formato completo
VAR000588,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"rua da aurora, 2152",Numeral por extenso
VAR000589,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,rua da aurora 2152 boa vista recife,Formato sequencial
VAR000590,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"Rua da aurora, 2152",Abreviação com ponto
VAR000591,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"rua da aurora, 2152",Numeral romano
VAR000592,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"rua da aurora, 2152",Minúsculas
VAR000593,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"rua da aurora, 2152",Numeral romano
VAR000594,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"rua da aurora, 2152, em frente ao banco",Com referência local
VAR000595,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"rua da aurora, 2152, próximo ao mercado",Com referência local
VAR000596,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"Rua da aurora, 2152",Abreviação com ponto
VAR000597,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"RUA DA AURORA, 2152, BOA VISTA",Formato completo
VAR000598,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"rua da aurora, 2152",Numeral romano
VAR000599,UID_DA_AURORA_0059,RUA,DA AURORA,2152,BOA VISTA,Recife,PE,"rua da aurora, 2152, apto 101",Com complemento
VAR000600,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,"alameda nove de julho, 52, ao lado da escola",Com referência local
VAR000601,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,"alameda nove de julho, 52, loja 2",Com complemento
VAR000602,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,alameda nove de julho 52 republica são paulo,Formato sequencial
VAR000603,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,"alameda nove de julho, 52",Numeral por extenso
VAR000604,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,"ALAMEDA NOVE DE JULHO, 52, REPUBLICA",Formato completo
VAR000605,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,"alameda nove de julho, 52",Numeral por extenso
VAR000606,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,alameda nove de julho 52 republica,Sem pontuação
VAR000607,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,alameda nove de julho 52 republica são paulo,Formato sequencial
VAR000608,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,alameda nove de julho 52 republica são paulo,Formato sequencial
VAR000609,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,"alameda nove de julho, 52",Minúsculas
VAR000610,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,"alameda nove de julho, 52",Minúsculas
VAR000611,UID_NOVE_DE_JULHO_0060,ALAMEDA,NOVE DE JULHO,52,REPUBLICA,São Paulo,SP,alameda nove de julho 52 republica são paulo,Formato sequencial
VAR000612,UID_RIO_BRANCO_0061,AVENIDA,RIO BRANCO,1635,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 1635, bloco B",Com complemento
VAR000613,UID_RIO_BRANCO_0061,AVENIDA,RIO BRANCO,1635,CENTRO,Rio de Janeiro,RJ,"Av rio branco, 1635",Abreviação com ponto
VAR000614,UID_RIO_BRANCO_0061,AVENIDA,RIO BRANCO,1635,CENTRO,Rio de Janeiro,RJ,"AVENIDA RIO BRANCO, 1635, CENTRO",Formato completo
VAR000615,UID_RIO_BRANCO_0061,AVENIDA,RIO BRANCO,1635,CENTRO,Rio de Janeiro,RJ,avenida rio branco 1635 centro,Sem pontuação
VAR000616,UID_RIO_BRANCO_0061,AVENIDA,RIO BRANCO,1635,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 1635, ao lado da escola",Com referência local
VAR000617,UID_RIO_BRANCO_0061,AVENIDA,RIO BRANCO,1635,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 1635",Numeral romano
VAR000618,UID_RIO_BRANCO_0061,AVENIDA,RIO BRANCO,1635,CENTRO,Rio de Janeiro,RJ,"Avenida rio branco, 1635",Abreviação com ponto
VAR000619,UID_RIO_BRANCO_0061,AVENIDA,RIO BRANCO,1635,CENTRO,Rio de Janeiro,RJ,"avenida rio branco, 1635, loja 1",Com complemento
VAR000620,UID_OSWALDO_CRUZ_0062,TRAVESSA,OSWALDO CRUZ,1883,BOTAFOGO,Rio de Janeiro,RJ,"Travessa oswaldo cruz, 1883",Abreviação com ponto
VAR000621,UID_OSWALDO_CRUZ_0062,TRAVESSA,OSWALDO CRUZ,1883,BOTAFOGO,Rio de Janeiro,RJ,"travessa oswaldo cruz, 1883, bloco B",Com complemento
VAR000622,UID_OSWALDO_CRUZ_0062,TRAVESSA,OSWALDO CRUZ,1883,BOTAFOGO,Rio de Janeiro,RJ,"TRAVESSA OSWALDO CRUZ, 1883, BOTAFOGO",Formato completo
VAR000623,UID_OSWALDO_CRUZ_0062,TRAVESSA,OSWALDO CRUZ,1883,BOTAFOGO,Rio de Janeiro,RJ,"travessa oswaldo cruz, 1883",Numeral romano
VAR000624,UID_OSWALDO_CRUZ_0062,TRAVESSA,OSWALDO CRUZ,1883,BOTAFOGO,Rio de Janeiro,RJ,"TRAVESSA OSWALDO CRUZ, 1883, BOTAFOGO",Formato completo
VAR000625,UID_OSWALDO_CRUZ_0062,TRAVESSA,OSWALDO CRUZ,1883,BOTAFOGO,Rio de Janeiro,RJ,"travessa oswaldo cruz, 1883",Numeral por extenso
VAR000626,UID_OSWALDO_CRUZ_0062,TRAVESSA,OSWALDO CRUZ,1883,BOTAFOGO,Rio de Janeiro,RJ,travessa oswaldo cruz 1883 botafogo rio de janeiro,Formato sequencial
VAR000627,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"estrada borges de medeiros, 4107",Numeral romano
VAR000628,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"estrada borges de medeiros, 4107",Minúsculas
VAR000629,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"estrada borges de medeiros, 4107, loja 1",Com complemento
VAR000630,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"estrada borges de medeiros, 4107, loja 2",Com complemento
VAR000631,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"estrada borges de medeiros, 4107",Numeral romano
VAR000632,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"ESTRADA BORGES DE MEDEIROS, 4107, CENTRO",Formato completo
VAR000633,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,estrada borges de medeiros 4107 centro,Sem pontuação
VAR000634,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"estrada borges de medeiros, 4107",Numeral por extenso
VAR000635,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"ESTRADA BORGES DE MEDEIROS, 4107",Maiúsculas
VAR000636,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"estrada borges de medeiros, 4107, sala 10",Com complemento
VAR000637,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,estrada borges de medeiros 4107 centro,Sem pontuação
VAR000638,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,estrada borges de medeiros 4107 centro,Sem pontuação
VAR000639,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"estrada borges de medeiros, 4107, bloco A",Com complemento
VAR000640,UID_BORGES_DE_MEDEIROS_0063,ESTRADA,BORGES DE MEDEIROS,4107,CENTRO,Porto Alegre,RS,"estrada borges de medeiros, 4107",Numeral por extenso
VAR000641,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"viela uruguaiana, 1688, apto 101",Com complemento
VAR000642,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,viela uruguaiana 1688 centro,Sem pontuação
VAR000643,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"viela uruguaiana, 1688",Numeral romano
VAR000644,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"VIELA URUGUAIANA, 1688",Maiúsculas
VAR000645,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,viela uruguaiana 1688 centro,Sem pontuação
VAR000646,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"VIELA URUGUAIANA, 1688, CENTRO",Formato completo
VAR000647,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"VIELA URUGUAIANA, 1688, CENTRO",Formato completo
VAR000648,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"VIELA URUGUAIANA, 1688, CENTRO",Formato completo
VAR000649,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,viela uruguaiana 1688 centro,Sem pontuação
VAR000650,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"viela uruguaiana, 1688, próximo ao mercado",Com referência local
VAR000651,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,viela uruguaiana 1688 centro rio de janeiro,Formato sequencial
VAR000652,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"viela uruguaiana, 1688",Numeral por extenso
VAR000653,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"viela uruguaiana, 1688",Minúsculas
VAR000654,UID_URUGUAIANA_0064,VIELA,URUGUAIANA,1688,CENTRO,Rio de Janeiro,RJ,"viela uruguaiana, 1688",Numeral romano
VAR000655,UID_DO_OUVIDOR_0065,AVENIDA,DO OUVIDOR,4049,CENTRO,Rio de Janeiro,RJ,"AVENIDA DO OUVIDOR, 4049, CENTRO",Formato completo
VAR000656,UID_DO_OUVIDOR_0065,AVENIDA,DO OUVIDOR,4049,CENTRO,Rio de Janeiro,RJ,avenida do ouvidor 4049 centro,Sem pontuação
VAR000657,UID_DO_OUVIDOR_0065,AVENIDA,DO OUVIDOR,4049,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 4049, em frente ao banco",Com referência local
VAR000658,UID_DO_OUVIDOR_0065,AVENIDA,DO OUVIDOR,4049,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 4049",Numeral romano
VAR000659,UID_DO_OUVIDOR_0065,AVENIDA,DO OUVIDOR,4049,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 4049, bloco A",Com complemento
VAR000660,UID_DO_OUVIDOR_0065,AVENIDA,DO OUVIDOR,4049,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 4049",Minúsculas
VAR000661,UID_DO_OUVIDOR_0065,AVENIDA,DO OUVIDOR,4049,CENTRO,Rio de Janeiro,RJ,"avenida do ouvidor, 4049",Numeral por extenso
VAR000662,UID_BOA_VIAGEM_0066,VIELA,BOA VIAGEM,2032,BOA VIAGEM,Recife,PE,"viela boa viagem, 2032",Numeral romano
VAR000663,UID_BOA_VIAGEM_0066,VIELA,BOA VIAGEM,2032,BOA VIAGEM,Recife,PE,"VIELA BOA VIAGEM, 2032",Maiúsculas
VAR000664,UID_BOA_VIAGEM_0066,VIELA,BOA VIAGEM,2032,BOA VIAGEM,Recife,PE,"viela boa viagem, 2032",Minúsculas
VAR000665,UID_BOA_VIAGEM_0066,VIELA,BOA VIAGEM,2032,BOA VIAGEM,Recife,PE,"viela boa viagem, 2032",Numeral por extenso
VAR000666,UID_BOA_VIAGEM_0066,VIELA,BOA VIAGEM,2032,BOA VIAGEM,Recife,PE,"VIELA BOA VIAGEM, 2032, BOA VIAGEM",Formato completo
VAR000667,UID_BOA_VIAGEM_0066,VIELA,BOA VIAGEM,2032,BOA VIAGEM,Recife,PE,"VIELA boa viagem, 2032",Abreviação com ponto
VAR000668,UID_DAS_FLORES_0067,AVENIDA,DAS FLORES,222,JARDIM,Rio de Janeiro,RJ,"avenida das flores, 222",Minúsculas
VAR000669,UID_DAS_FLORES_0067,AVENIDA,DAS FLORES,222,JARDIM,Rio de Janeiro,RJ,"avenida das flores, 222, ao lado da escola",Com referência local
VAR000670,UID_DAS_FLORES_0067,AVENIDA,DAS FLORES,222,JARDIM,Rio de Janeiro,RJ,"AVENIDA DAS FLORES, 222",Maiúsculas
VAR000671,UID_DAS_FLORES_0067,AVENIDA,DAS FLORES,222,JARDIM,Rio de Janeiro,RJ,"AVENIDA DAS FLORES, 222, JARDIM",Formato completo
VAR000672,UID_DAS_FLORES_0067,AVENIDA,DAS FLORES,222,JARDIM,Rio de Janeiro,RJ,"avenida das flores, 222",Numeral romano
VAR000673,UID_PAULISTA_0068,AVENIDA,PAULISTA,2211,BELA VISTA,São Paulo,SP,"AVENIDA PAULISTA, 2211, BELA VISTA",Formato completo
VAR000674,UID_PAULISTA_0068,AVENIDA,PAULISTA,2211,BELA VISTA,São Paulo,SP,"Av. paulista, 2211",Abreviação com ponto
VAR000675,UID_PAULISTA_0068,AVENIDA,PAULISTA,2211,BELA VISTA,São Paulo,SP,"AVENIDA PAULISTA, 2211, BELA VISTA",Formato completo
VAR000676,UID_PAULISTA_0068,AVENIDA,PAULISTA,2211,BELA VISTA,São Paulo,SP,"avenida paulista, 2211",Minúsculas
VAR000677,UID_PAULISTA_0068,AVENIDA,PAULISTA,2211,BELA VISTA,São Paulo,SP,"av paulista, 2211",Abreviação com ponto
VAR000678,UID_PAULISTA_0068,AVENIDA,PAULISTA,2211,BELA VISTA,São Paulo,SP,"AVENIDA PAULISTA, 2211, BELA VISTA",Formato completo
VAR000679,UID_PAULISTA_0068,AVENIDA,PAULISTA,2211,BELA VISTA,São Paulo,SP,"avenida paulista, 2211, sala 10",Com complemento
VAR000680,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"largo dos andradas, 2116, ",Com referência local
VAR000681,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"largo dos andradas, 2116",Numeral por extenso
VAR000682,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"largo dos andradas, 2116, bloco B",Com complemento
VAR000683,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,largo dos andradas 2116 centro,Sem pontuação
VAR000684,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"LARGO DOS ANDRADAS, 2116, CENTRO",Formato completo
VAR000685,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,largo dos andradas 2116 centro porto alegre,Formato sequencial
VAR000686,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"largo dos andradas, 2116",Numeral romano
VAR000687,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"largo dos andradas, 2116",Minúsculas
VAR000688,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"LARGO DOS ANDRADAS, 2116",Maiúsculas
VAR000689,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"largo dos andradas, 2116, ",Com referência local
VAR000690,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"largo dos andradas, 2116",Minúsculas
VAR000691,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"LARGO DOS ANDRADAS, 2116, CENTRO",Formato completo
VAR000692,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"largo dos andradas, 2116",Minúsculas
VAR000693,UID_DOS_ANDRADAS_0069,LARGO,DOS ANDRADAS,2116,CENTRO,Porto Alegre,RS,"largo dos andradas, 2116",Numeral romano
VAR000694,UID_EIXO_MONUMENTAL_0070,PRAÇA,EIXO MONUMENTAL,4416,ASA NORTE,Brasília,DF,"praça eixo monumental, 4416",Minúsculas
VAR000695,UID_EIXO_MONUMENTAL_0070,PRAÇA,EIXO MONUMENTAL,4416,ASA NORTE,Brasília,DF,"praça eixo monumental, 4416",Numeral romano
VAR000696,UID_EIXO_MONUMENTAL_0070,PRAÇA,EIXO MONUMENTAL,4416,ASA NORTE,Brasília,DF,"praça eixo monumental, 4416, ",Com complemento
VAR000697,UID_EIXO_MONUMENTAL_0070,PRAÇA,EIXO MONUMENTAL,4416,ASA NORTE,Brasília,DF,"praça eixo monumental, 4416, ",Com referência local
VAR000698,UID_EIXO_MONUMENTAL_0070,PRAÇA,EIXO MONUMENTAL,4416,ASA NORTE,Brasília,DF,"praça eixo monumental, 4416, ",Com complemento
VAR000699,UID_EIXO_MONUMENTAL_0070,PRAÇA,EIXO MONUMENTAL,4416,ASA NORTE,Brasília,DF,praça eixo monumental 4416 asa norte brasília,Formato sequencial
VAR000700,UID_EIXO_MONUMENTAL_0070,PRAÇA,EIXO MONUMENTAL,4416,ASA NORTE,Brasília,DF,"praça eixo monumental, 4416",Minúsculas
VAR000701,UID_CONDE_DA_BOA_VISTA_0071,LARGO,CONDE DA BOA VISTA,4239,DERBY,Recife,PE,"largo conde da boa vista, 4239",Numeral por extenso
VAR000702,UID_CONDE_DA_BOA_VISTA_0071,LARGO,CONDE DA BOA VISTA,4239,DERBY,Recife,PE,"largo conde da boa vista, 4239, sala 10",Com complemento
VAR000703,UID_CONDE_DA_BOA_VISTA_0071,LARGO,CONDE DA BOA VISTA,4239,DERBY,Recife,PE,"LARGO CONDE DA BOA VISTA, 4239",Maiúsculas
VAR000704,UID_CONDE_DA_BOA_VISTA_0071,LARGO,CONDE DA BOA VISTA,4239,DERBY,Recife,PE,largo conde da boa vista 4239 derby,Sem pontuação
VAR000705,UID_CONDE_DA_BOA_VISTA_0071,LARGO,CONDE DA BOA VISTA,4239,DERBY,Recife,PE,"largo conde da boa vista, 4239",Numeral romano
VAR000706,UID_CONDE_DA_BOA_VISTA_0071,LARGO,CONDE DA BOA VISTA,4239,DERBY,Recife,PE,"largo conde da boa vista, 4239",Minúsculas
VAR000707,UID_CONDE_DA_BOA_VISTA_0071,LARGO,CONDE DA BOA VISTA,4239,DERBY,Recife,PE,"largo conde da boa vista, 4239",Numeral por extenso
